rule,layer,roi,subject,seed_idx,epoch,rho,pval
Backprop,FC1,IT,sub-03,0,10,0.005741,0.003493
Backprop,Conv1,V1,sub-01,0,20,0.010934,0.0
Backprop,Conv1,V1,sub-02,0,20,0.027192,0.0
Backprop,Conv1,V1,sub-03,0,20,0.005509,0.005069
Backprop,Conv1,V2,sub-01,0,20,0.004972,0.011424
Backprop,Conv1,V2,sub-02,0,20,0.015879,0.0
Backprop,Conv1,V2,sub-03,0,20,0.001963,0.317848
Backprop,Conv1,V3,sub-01,0,20,0.007532,0.000127
Backprop,Conv1,V3,sub-02,0,20,0.016437,0.0
Backprop,Conv1,V3,sub-03,0,20,0.002293,0.243415
Backprop,Conv1,V4,sub-01,0,20,0.00021,0.915042
Backprop,Conv1,V4,sub-02,0,20,0.013728,0.0
Backprop,Conv1,V4,sub-03,0,20,0.004971,0.011442
Backprop,Conv1,LOC,sub-01,0,20,0.005564,0.004641
Backprop,Conv1,LOC,sub-02,0,20,0.007639,0.000102
Backprop,Conv1,LOC,sub-03,0,20,0.001011,0.606882
Backprop,Conv1,IT,sub-01,0,20,0.007616,0.000107
Backprop,Conv1,IT,sub-02,0,20,0.007465,0.000146
Backprop,Conv1,IT,sub-03,0,20,0.002831,0.149717
Backprop,Conv2,V1,sub-01,0,20,-0.025768,0.0
Backprop,Conv2,V1,sub-02,0,20,-0.051314,0.0
Backprop,Conv2,V1,sub-03,0,20,0.00199,0.311354
Backprop,Conv2,V2,sub-01,0,20,-0.011047,0.0
Backprop,Conv2,V2,sub-02,0,20,-0.040242,0.0
Backprop,Conv2,V2,sub-03,0,20,0.003001,0.126859
Backprop,Conv2,V3,sub-01,0,20,-0.007022,0.000353
Backprop,Conv2,V3,sub-02,0,20,-0.036604,0.0
Backprop,Conv2,V3,sub-03,0,20,0.004,0.04185
Backprop,Conv2,V4,sub-01,0,20,-0.008444,1.7e-05
Backprop,Conv2,V4,sub-02,0,20,-0.008525,1.4e-05
Backprop,Conv2,V4,sub-03,0,20,0.010589,0.0
Backprop,Conv2,LOC,sub-01,0,20,0.00634,0.001257
Backprop,Conv2,LOC,sub-02,0,20,0.006436,0.00106
Backprop,Conv2,LOC,sub-03,0,20,0.002313,0.239332
Backprop,Conv2,IT,sub-01,0,20,0.009217,3e-06
Backprop,Conv2,IT,sub-02,0,20,-0.001078,0.583555
Backprop,Conv2,IT,sub-03,0,20,0.002669,0.174467
Backprop,Conv3,V1,sub-01,0,20,-0.022342,0.0
Backprop,Conv3,V1,sub-02,0,20,-0.043708,0.0
Backprop,Conv3,V1,sub-03,0,20,0.001886,0.337306
Backprop,Conv3,V2,sub-01,0,20,-0.010513,0.0
Backprop,Conv3,V2,sub-02,0,20,-0.038952,0.0
Backprop,Conv3,V2,sub-03,0,20,0.002476,0.207721
Backprop,Conv3,V3,sub-01,0,20,-0.006332,0.001276
Backprop,Conv3,V3,sub-02,0,20,-0.035994,0.0
Backprop,Conv3,V3,sub-03,0,20,0.003177,0.106001
Backprop,Conv3,V4,sub-01,0,20,-0.008097,3.8e-05
Backprop,Conv3,V4,sub-02,0,20,-0.002545,0.195472
Backprop,Conv3,V4,sub-03,0,20,0.008945,5e-06
Backprop,Conv3,LOC,sub-01,0,20,0.006379,0.001172
Backprop,Conv3,LOC,sub-02,0,20,0.008572,1.3e-05
Backprop,Conv3,LOC,sub-03,0,20,0.00444,0.023902
Backprop,Conv3,IT,sub-01,0,20,0.009274,2e-06
Backprop,Conv3,IT,sub-02,0,20,-0.000353,0.857598
Backprop,Conv3,IT,sub-03,0,20,0.004436,0.024025
Backprop,FC1,V1,sub-01,0,20,-0.013559,0.0
Backprop,FC1,V1,sub-02,0,20,-0.021679,0.0
Backprop,FC1,V1,sub-03,0,20,0.003767,0.055276
Backprop,FC1,V2,sub-01,0,20,-0.002442,0.214052
Backprop,FC1,V2,sub-02,0,20,-0.013697,0.0
Backprop,FC1,V2,sub-03,0,20,0.003076,0.117588
Backprop,FC1,V3,sub-01,0,20,-0.001244,0.526959
Backprop,FC1,V3,sub-02,0,20,-0.010297,0.0
Backprop,FC1,V3,sub-03,0,20,0.003729,0.057783
Backprop,FC1,V4,sub-01,0,20,-0.004438,0.023966
Backprop,FC1,V4,sub-02,0,20,0.007365,0.000179
Backprop,FC1,V4,sub-03,0,20,0.008834,7e-06
Backprop,FC1,LOC,sub-01,0,20,0.009139,3e-06
Backprop,FC1,LOC,sub-02,0,20,0.012485,0.0
Backprop,FC1,LOC,sub-03,0,20,0.007684,9.3e-05
Backprop,FC1,IT,sub-01,0,20,0.011223,0.0
Backprop,FC1,IT,sub-02,0,20,0.007168,0.000266
Backprop,FC1,IT,sub-03,0,20,0.006064,0.002035
Backprop,Conv1,V1,sub-01,0,30,0.014461,0.0
Backprop,Conv1,V1,sub-02,0,30,0.033006,0.0
Backprop,Conv1,V1,sub-03,0,30,0.0063,0.00135
Backprop,Conv1,V2,sub-01,0,30,0.006961,0.000398
Backprop,Conv1,V2,sub-02,0,30,0.020019,0.0
Backprop,Conv1,V2,sub-03,0,30,0.002308,0.240272
Backprop,Conv1,V3,sub-01,0,30,0.008969,5e-06
Backprop,Conv1,V3,sub-02,0,30,0.019516,0.0
Backprop,Conv1,V3,sub-03,0,30,0.002564,0.192157
Backprop,Conv1,V4,sub-01,0,30,0.001211,0.53768
Backprop,Conv1,V4,sub-02,0,30,0.015216,0.0
Backprop,Conv1,V4,sub-03,0,30,0.004716,0.016433
Backprop,Conv1,LOC,sub-01,0,30,0.005583,0.004504
Backprop,Conv1,LOC,sub-02,0,30,0.007519,0.000131
Backprop,Conv1,LOC,sub-03,0,30,0.000783,0.690215
Backprop,Conv1,IT,sub-01,0,30,0.007363,0.00018
Backprop,Conv1,IT,sub-02,0,30,0.00789,6e-05
Backprop,Conv1,IT,sub-03,0,30,0.002697,0.169977
Backprop,Conv2,V1,sub-01,0,30,-0.021642,0.0
Backprop,Conv2,V1,sub-02,0,30,-0.046511,0.0
Backprop,Conv2,V1,sub-03,0,30,0.00282,0.151386
Backprop,Conv2,V2,sub-01,0,30,-0.009218,3e-06
Backprop,Conv2,V2,sub-02,0,30,-0.037344,0.0
Backprop,Conv2,V2,sub-03,0,30,0.003343,0.089012
Backprop,Conv2,V3,sub-01,0,30,-0.00553,0.004901
Backprop,Conv2,V3,sub-02,0,30,-0.033215,0.0
Backprop,Conv2,V3,sub-03,0,30,0.004669,0.017524
Backprop,Conv2,V4,sub-01,0,30,-0.007658,9.8e-05
Backprop,Conv2,V4,sub-02,0,30,-0.007683,9.3e-05
Backprop,Conv2,V4,sub-03,0,30,0.010506,0.0
Backprop,Conv2,LOC,sub-01,0,30,0.006535,0.000884
Backprop,Conv2,LOC,sub-02,0,30,0.00619,0.001635
Backprop,Conv2,LOC,sub-03,0,30,0.002202,0.262592
Backprop,Conv2,IT,sub-01,0,30,0.009664,1e-06
Backprop,Conv2,IT,sub-02,0,30,-0.000575,0.769819
Backprop,Conv2,IT,sub-03,0,30,0.002532,0.197757
Backprop,Conv3,V1,sub-01,0,30,-0.024312,0.0
Backprop,Conv3,V1,sub-02,0,30,-0.041118,0.0
Backprop,Conv3,V1,sub-03,0,30,0.001553,0.429383
Backprop,Conv3,V2,sub-01,0,30,-0.012721,0.0
Backprop,Conv3,V2,sub-02,0,30,-0.036338,0.0
Backprop,Conv3,V2,sub-03,0,30,0.002312,0.239585
Backprop,Conv3,V3,sub-01,0,30,-0.007489,0.000139
Backprop,Conv3,V3,sub-02,0,30,-0.033725,0.0
Backprop,Conv3,V3,sub-03,0,30,0.003087,0.116255
Backprop,Conv3,V4,sub-01,0,30,-0.008086,3.9e-05
Backprop,Conv3,V4,sub-02,0,30,-0.000296,0.880181
Backprop,Conv3,V4,sub-03,0,30,0.009245,3e-06
Backprop,Conv3,LOC,sub-01,0,30,0.007077,0.000318
Backprop,Conv3,LOC,sub-02,0,30,0.011157,0.0
Backprop,Conv3,LOC,sub-03,0,30,0.004676,0.017363
Backprop,Conv3,IT,sub-01,0,30,0.010422,0.0
Backprop,Conv3,IT,sub-02,0,30,0.000929,0.636379
Backprop,Conv3,IT,sub-03,0,30,0.004232,0.031318
Backprop,FC1,V1,sub-01,0,30,-0.011026,0.0
Backprop,FC1,V1,sub-02,0,30,-0.019146,0.0
Backprop,FC1,V1,sub-03,0,30,0.005241,0.007668
Backprop,FC1,V2,sub-01,0,30,-0.002028,0.302241
Backprop,FC1,V2,sub-02,0,30,-0.006133,0.001806
Backprop,FC1,V2,sub-03,0,30,0.005293,0.007089
Backprop,FC1,V3,sub-01,0,30,-0.001699,0.387434
Backprop,FC1,V3,sub-02,0,30,-0.00443,0.024209
Backprop,FC1,V3,sub-03,0,30,0.004079,0.037972
Backprop,FC1,V4,sub-01,0,30,-0.003338,0.089439
Backprop,FC1,V4,sub-02,0,30,0.008492,1.6e-05
Backprop,FC1,V4,sub-03,0,30,0.010393,0.0
Backprop,FC1,LOC,sub-01,0,30,0.011002,0.0
Backprop,FC1,LOC,sub-02,0,30,0.016614,0.0
Backprop,FC1,LOC,sub-03,0,30,0.006446,0.00104
Backprop,FC1,IT,sub-01,0,30,0.013301,0.0
Backprop,FC1,IT,sub-02,0,30,0.009849,1e-06
Backprop,FC1,IT,sub-03,0,30,0.005849,0.002922
Backprop,Conv1,V1,sub-01,0,40,0.013257,0.0
Backprop,Conv1,V1,sub-02,0,40,0.032408,0.0
Backprop,Conv1,V1,sub-03,0,40,0.006233,0.001517
Backprop,Conv1,V2,sub-01,0,40,0.006291,0.001372
Backprop,Conv1,V2,sub-02,0,40,0.020005,0.0
Backprop,Conv1,V2,sub-03,0,40,0.002323,0.237237
Backprop,Conv1,V3,sub-01,0,40,0.008564,1.3e-05
Backprop,Conv1,V3,sub-02,0,40,0.019743,0.0
Backprop,Conv1,V3,sub-03,0,40,0.002489,0.205426
Backprop,Conv1,V4,sub-01,0,40,0.000897,0.648269
Backprop,Conv1,V4,sub-02,0,40,0.015168,0.0
Backprop,Conv1,V4,sub-03,0,40,0.004794,0.014733
Backprop,Conv1,LOC,sub-01,0,40,0.005451,0.005549
Backprop,Conv1,LOC,sub-02,0,40,0.008011,4.6e-05
Backprop,Conv1,LOC,sub-03,0,40,0.000827,0.67396
Backprop,Conv1,IT,sub-01,0,40,0.007215,0.000242
Backprop,Conv1,IT,sub-02,0,40,0.008214,2.9e-05
Backprop,Conv1,IT,sub-03,0,40,0.002777,0.157744
Backprop,Conv2,V1,sub-01,0,40,-0.023163,0.0
Backprop,Conv2,V1,sub-02,0,40,-0.048297,0.0
Backprop,Conv2,V1,sub-03,0,40,0.002347,0.232529
Backprop,Conv2,V2,sub-01,0,40,-0.009777,1e-06
Backprop,Conv2,V2,sub-02,0,40,-0.038471,0.0
Backprop,Conv2,V2,sub-03,0,40,0.003112,0.113312
Backprop,Conv2,V3,sub-01,0,40,-0.005995,0.002288
Backprop,Conv2,V3,sub-02,0,40,-0.034272,0.0
Backprop,Conv2,V3,sub-03,0,40,0.004463,0.023184
Backprop,Conv2,V4,sub-01,0,40,-0.007954,5.2e-05
Backprop,Conv2,V4,sub-02,0,40,-0.008506,1.5e-05
Backprop,Conv2,V4,sub-03,0,40,0.010582,0.0
Backprop,Conv2,LOC,sub-01,0,40,0.006463,0.001008
Backprop,Conv2,LOC,sub-02,0,40,0.005839,0.002969
Backprop,Conv2,LOC,sub-03,0,40,0.002201,0.262906
Backprop,Conv2,IT,sub-01,0,40,0.009502,1e-06
Backprop,Conv2,IT,sub-02,0,40,-0.000974,0.620305
Backprop,Conv2,IT,sub-03,0,40,0.002455,0.211572
Backprop,Conv3,V1,sub-01,0,40,-0.023705,0.0
Backprop,Conv3,V1,sub-02,0,40,-0.041336,0.0
Backprop,Conv3,V1,sub-03,0,40,0.001261,0.521127
Backprop,Conv3,V2,sub-01,0,40,-0.012333,0.0
Backprop,Conv3,V2,sub-02,0,40,-0.037191,0.0
Backprop,Conv3,V2,sub-03,0,40,0.00207,0.292305
Backprop,Conv3,V3,sub-01,0,40,-0.007323,0.000195
Backprop,Conv3,V3,sub-02,0,40,-0.034563,0.0
Backprop,Conv3,V3,sub-03,0,40,0.002968,0.131035
Backprop,Conv3,V4,sub-01,0,40,-0.007751,8e-05
Backprop,Conv3,V4,sub-02,0,40,-0.001101,0.575382
Backprop,Conv3,V4,sub-03,0,40,0.008948,5e-06
Backprop,Conv3,LOC,sub-01,0,40,0.007158,0.000271
Backprop,Conv3,LOC,sub-02,0,40,0.009887,0.0
Backprop,Conv3,LOC,sub-03,0,40,0.004775,0.015133
Backprop,Conv3,IT,sub-01,0,40,0.01063,0.0
Backprop,Conv3,IT,sub-02,0,40,0.000238,0.903568
Backprop,Conv3,IT,sub-03,0,40,0.004022,0.040711
Backprop,FC1,V1,sub-01,0,40,-0.007126,0.000289
Backprop,FC1,V1,sub-02,0,40,-0.015279,0.0
Backprop,FC1,V1,sub-03,0,40,0.005903,0.002672
Backprop,FC1,V2,sub-01,0,40,-0.000278,0.887479
Backprop,FC1,V2,sub-02,0,40,-0.00742,0.00016
Backprop,FC1,V2,sub-03,0,40,0.005223,0.007876
Backprop,FC1,V3,sub-01,0,40,0.000262,0.893928
Backprop,FC1,V3,sub-02,0,40,-0.006139,0.001788
Backprop,FC1,V3,sub-03,0,40,0.004708,0.016601
Backprop,FC1,V4,sub-01,0,40,-0.002582,0.188989
Backprop,FC1,V4,sub-02,0,40,0.007688,9.2e-05
Backprop,FC1,V4,sub-03,0,40,0.010288,0.0
Backprop,FC1,LOC,sub-01,0,40,0.011766,0.0
Backprop,FC1,LOC,sub-02,0,40,0.014013,0.0
Backprop,FC1,LOC,sub-03,0,40,0.006442,0.001047
Backprop,FC1,IT,sub-01,0,40,0.014355,0.0
Backprop,FC1,IT,sub-02,0,40,0.007558,0.000121
Backprop,FC1,IT,sub-03,0,40,0.005667,0.003936
Feedback Alignment,Conv1,V1,sub-01,0,0,0.041009,0.0
Feedback Alignment,Conv1,V1,sub-02,0,0,0.063778,0.0
Feedback Alignment,Conv1,V1,sub-03,0,0,0.013596,0.0
Feedback Alignment,Conv1,V2,sub-01,0,0,0.025787,0.0
Feedback Alignment,Conv1,V2,sub-02,0,0,0.031935,0.0
Feedback Alignment,Conv1,V2,sub-03,0,0,0.000824,0.675001
Feedback Alignment,Conv1,V3,sub-01,0,0,0.020582,0.0
Feedback Alignment,Conv1,V3,sub-02,0,0,0.018038,0.0
Feedback Alignment,Conv1,V3,sub-03,0,0,0.003175,0.106293
Feedback Alignment,Conv1,V4,sub-01,0,0,0.01005,0.0
Feedback Alignment,Conv1,V4,sub-02,0,0,0.00547,0.005383
Feedback Alignment,Conv1,V4,sub-03,0,0,0.005178,0.008428
Feedback Alignment,Conv1,LOC,sub-01,0,0,0.004936,0.012032
Feedback Alignment,Conv1,LOC,sub-02,0,0,-0.003267,0.096508
Feedback Alignment,Conv1,LOC,sub-03,0,0,-0.001459,0.458019
Feedback Alignment,Conv1,IT,sub-01,0,0,0.00491,0.012497
Feedback Alignment,Conv1,IT,sub-02,0,0,0.000495,0.801222
Feedback Alignment,Conv1,IT,sub-03,0,0,0.00092,0.639682
Feedback Alignment,Conv2,V1,sub-01,0,0,0.055967,0.0
Feedback Alignment,Conv2,V1,sub-02,0,0,0.086036,0.0
Feedback Alignment,Conv2,V1,sub-03,0,0,0.01656,0.0
Feedback Alignment,Conv2,V2,sub-01,0,0,0.036671,0.0
Feedback Alignment,Conv2,V2,sub-02,0,0,0.050406,0.0
Feedback Alignment,Conv2,V2,sub-03,0,0,0.00229,0.244068
Feedback Alignment,Conv2,V3,sub-01,0,0,0.02902,0.0
Feedback Alignment,Conv2,V3,sub-02,0,0,0.037421,0.0
Feedback Alignment,Conv2,V3,sub-03,0,0,0.005453,0.005536
Feedback Alignment,Conv2,V4,sub-01,0,0,0.01371,0.0
Feedback Alignment,Conv2,V4,sub-02,0,0,0.011868,0.0
Feedback Alignment,Conv2,V4,sub-03,0,0,0.004749,0.015687
Feedback Alignment,Conv2,LOC,sub-01,0,0,0.005619,0.004256
Feedback Alignment,Conv2,LOC,sub-02,0,0,-0.009017,4e-06
Feedback Alignment,Conv2,LOC,sub-03,0,0,-0.0021,0.285429
Feedback Alignment,Conv2,IT,sub-01,0,0,0.005889,0.002732
Feedback Alignment,Conv2,IT,sub-02,0,0,-0.001778,0.365815
Feedback Alignment,Conv2,IT,sub-03,0,0,0.002422,0.217844
Feedback Alignment,Conv3,V1,sub-01,0,0,0.061377,0.0
Feedback Alignment,Conv3,V1,sub-02,0,0,0.09113,0.0
Feedback Alignment,Conv3,V1,sub-03,0,0,0.017104,0.0
Feedback Alignment,Conv3,V2,sub-01,0,0,0.041007,0.0
Feedback Alignment,Conv3,V2,sub-02,0,0,0.057078,0.0
Feedback Alignment,Conv3,V2,sub-03,0,0,0.002812,0.152584
Feedback Alignment,Conv3,V3,sub-01,0,0,0.032349,0.0
Feedback Alignment,Conv3,V3,sub-02,0,0,0.044318,0.0
Feedback Alignment,Conv3,V3,sub-03,0,0,0.006003,0.002258
Feedback Alignment,Conv3,V4,sub-01,0,0,0.015738,0.0
Feedback Alignment,Conv3,V4,sub-02,0,0,0.012986,0.0
Feedback Alignment,Conv3,V4,sub-03,0,0,0.004747,0.015737
Feedback Alignment,Conv3,LOC,sub-01,0,0,0.006548,0.000864
Feedback Alignment,Conv3,LOC,sub-02,0,0,-0.010942,0.0
Feedback Alignment,Conv3,LOC,sub-03,0,0,-0.001796,0.360952
Feedback Alignment,Conv3,IT,sub-01,0,0,0.006827,0.000514
Feedback Alignment,Conv3,IT,sub-02,0,0,-0.002366,0.228673
Feedback Alignment,Conv3,IT,sub-03,0,0,0.003045,0.121392
Feedback Alignment,FC1,V1,sub-01,0,0,0.096325,0.0
Feedback Alignment,FC1,V1,sub-02,0,0,0.138054,0.0
Feedback Alignment,FC1,V1,sub-03,0,0,0.026356,0.0
Feedback Alignment,FC1,V2,sub-01,0,0,0.05754,0.0
Feedback Alignment,FC1,V2,sub-02,0,0,0.09312,0.0
Feedback Alignment,FC1,V2,sub-03,0,0,0.005558,0.004687
Feedback Alignment,FC1,V3,sub-01,0,0,0.04271,0.0
Feedback Alignment,FC1,V3,sub-02,0,0,0.079285,0.0
Feedback Alignment,FC1,V3,sub-03,0,0,0.006616,0.000763
Feedback Alignment,FC1,V4,sub-01,0,0,0.022445,0.0
Feedback Alignment,FC1,V4,sub-02,0,0,0.033222,0.0
Feedback Alignment,FC1,V4,sub-03,0,0,0.00264,0.179267
Feedback Alignment,FC1,LOC,sub-01,0,0,0.004401,0.025145
Feedback Alignment,FC1,LOC,sub-02,0,0,-0.006842,0.0005
Feedback Alignment,FC1,LOC,sub-03,0,0,0.000768,0.695926
Feedback Alignment,FC1,IT,sub-01,0,0,0.004158,0.034385
Feedback Alignment,FC1,IT,sub-02,0,0,0.00973,1e-06
Feedback Alignment,FC1,IT,sub-03,0,0,0.004186,0.033181
Feedback Alignment,Conv1,V1,sub-01,0,1,0.011337,0.0
Feedback Alignment,Conv1,V1,sub-02,0,1,0.022957,0.0
Feedback Alignment,Conv1,V1,sub-03,0,1,0.00569,0.003792
Feedback Alignment,Conv1,V2,sub-01,0,1,0.004561,0.020307
Feedback Alignment,Conv1,V2,sub-02,0,1,0.009588,1e-06
Feedback Alignment,Conv1,V2,sub-03,0,1,0.000463,0.813607
Feedback Alignment,Conv1,V3,sub-01,0,1,0.007466,0.000146
Feedback Alignment,Conv1,V3,sub-02,0,1,0.007907,5.8e-05
Feedback Alignment,Conv1,V3,sub-03,0,1,0.001013,0.606316
Feedback Alignment,Conv1,V4,sub-01,0,1,0.000854,0.663761
Feedback Alignment,Conv1,V4,sub-02,0,1,0.005764,0.003362
Feedback Alignment,Conv1,V4,sub-03,0,1,0.005418,0.005839
Feedback Alignment,Conv1,LOC,sub-01,0,1,0.0033,0.093189
Feedback Alignment,Conv1,LOC,sub-02,0,1,0.006834,0.000507
Feedback Alignment,Conv1,LOC,sub-03,0,1,-0.001473,0.45375
Feedback Alignment,Conv1,IT,sub-01,0,1,0.004594,0.019415
Feedback Alignment,Conv1,IT,sub-02,0,1,0.005401,0.006003
Feedback Alignment,Conv1,IT,sub-03,0,1,0.001324,0.500438
Feedback Alignment,Conv2,V1,sub-01,0,1,0.013738,0.0
Feedback Alignment,Conv2,V1,sub-02,0,1,0.024264,0.0
Feedback Alignment,Conv2,V1,sub-03,0,1,0.006428,0.001074
Feedback Alignment,Conv2,V2,sub-01,0,1,0.009182,3e-06
Feedback Alignment,Conv2,V2,sub-02,0,1,0.011127,0.0
Feedback Alignment,Conv2,V2,sub-03,0,1,0.001072,0.585596
Feedback Alignment,Conv2,V3,sub-01,0,1,0.010788,0.0
Feedback Alignment,Conv2,V3,sub-02,0,1,0.004136,0.035355
Feedback Alignment,Conv2,V3,sub-03,0,1,0.002587,0.188038
Feedback Alignment,Conv2,V4,sub-01,0,1,0.002378,0.226318
Feedback Alignment,Conv2,V4,sub-02,0,1,0.003684,0.060885
Feedback Alignment,Conv2,V4,sub-03,0,1,0.007373,0.000176
Feedback Alignment,Conv2,LOC,sub-01,0,1,0.006079,0.001983
Feedback Alignment,Conv2,LOC,sub-02,0,1,0.003695,0.060157
Feedback Alignment,Conv2,LOC,sub-03,0,1,-0.000724,0.712806
Feedback Alignment,Conv2,IT,sub-01,0,1,0.008287,2.5e-05
Feedback Alignment,Conv2,IT,sub-02,0,1,0.003857,0.049734
Feedback Alignment,Conv2,IT,sub-03,0,1,0.001149,0.558758
Feedback Alignment,Conv3,V1,sub-01,0,1,0.003742,0.056921
Feedback Alignment,Conv3,V1,sub-02,0,1,0.001933,0.32544
Feedback Alignment,Conv3,V1,sub-03,0,1,0.007656,9.8e-05
Feedback Alignment,Conv3,V2,sub-01,0,1,0.002898,0.140441
Feedback Alignment,Conv3,V2,sub-02,0,1,-0.002813,0.152447
Feedback Alignment,Conv3,V2,sub-03,0,1,0.003647,0.063509
Feedback Alignment,Conv3,V3,sub-01,0,1,0.00624,0.0015
Feedback Alignment,Conv3,V3,sub-02,0,1,-0.00704,0.000341
Feedback Alignment,Conv3,V3,sub-03,0,1,0.003919,0.046165
Feedback Alignment,Conv3,V4,sub-01,0,1,-0.000884,0.652737
Feedback Alignment,Conv3,V4,sub-02,0,1,-0.001039,0.597116
Feedback Alignment,Conv3,V4,sub-03,0,1,0.009714,1e-06
Feedback Alignment,Conv3,LOC,sub-01,0,1,0.006358,0.001218
Feedback Alignment,Conv3,LOC,sub-02,0,1,0.004983,0.011234
Feedback Alignment,Conv3,LOC,sub-03,0,1,-0.00018,0.927109
Feedback Alignment,Conv3,IT,sub-01,0,1,0.009269,2e-06
Feedback Alignment,Conv3,IT,sub-02,0,1,0.003174,0.106337
Feedback Alignment,Conv3,IT,sub-03,0,1,0.001914,0.330229
Feedback Alignment,FC1,V1,sub-01,0,1,0.056148,0.0
Feedback Alignment,FC1,V1,sub-02,0,1,0.065416,0.0
Feedback Alignment,FC1,V1,sub-03,0,1,0.017204,0.0
Feedback Alignment,FC1,V2,sub-01,0,1,0.033829,0.0
Feedback Alignment,FC1,V2,sub-02,0,1,0.041317,0.0
Feedback Alignment,FC1,V2,sub-03,0,1,0.007079,0.000316
Feedback Alignment,FC1,V3,sub-01,0,1,0.028262,0.0
Feedback Alignment,FC1,V3,sub-02,0,1,0.032092,0.0
Feedback Alignment,FC1,V3,sub-03,0,1,0.006536,0.000883
Feedback Alignment,FC1,V4,sub-01,0,1,0.012153,0.0
Feedback Alignment,FC1,V4,sub-02,0,1,0.013653,0.0
Feedback Alignment,FC1,V4,sub-03,0,1,0.007129,0.000287
Feedback Alignment,FC1,LOC,sub-01,0,1,0.005512,0.00504
Feedback Alignment,FC1,LOC,sub-02,0,1,-0.005169,0.008542
Feedback Alignment,FC1,LOC,sub-03,0,1,0.000647,0.74206
Feedback Alignment,FC1,IT,sub-01,0,1,0.008202,3e-05
Feedback Alignment,FC1,IT,sub-02,0,1,0.005093,0.00957
Feedback Alignment,FC1,IT,sub-03,0,1,0.002611,0.184032
Feedback Alignment,Conv1,V1,sub-01,0,2,0.009597,1e-06
Feedback Alignment,Conv1,V1,sub-02,0,2,0.019806,0.0
Feedback Alignment,Conv1,V1,sub-03,0,2,0.005217,0.007953
Feedback Alignment,Conv1,V2,sub-01,0,2,0.003585,0.068189
Feedback Alignment,Conv1,V2,sub-02,0,2,0.007487,0.000139
Feedback Alignment,Conv1,V2,sub-03,0,2,0.000309,0.875091
Feedback Alignment,Conv1,V3,sub-01,0,2,0.006716,0.000633
Feedback Alignment,Conv1,V3,sub-02,0,2,0.006514,0.000919
Feedback Alignment,Conv1,V3,sub-03,0,2,0.000961,0.625066
Feedback Alignment,Conv1,V4,sub-01,0,2,0.000378,0.847468
Feedback Alignment,Conv1,V4,sub-02,0,2,0.0049,0.012667
Feedback Alignment,Conv1,V4,sub-03,0,2,0.005519,0.004986
Feedback Alignment,Conv1,LOC,sub-01,0,2,0.003248,0.098482
Feedback Alignment,Conv1,LOC,sub-02,0,2,0.007019,0.000355
Feedback Alignment,Conv1,LOC,sub-03,0,2,-0.001622,0.409357
Feedback Alignment,Conv1,IT,sub-01,0,2,0.004639,0.018269
Feedback Alignment,Conv1,IT,sub-02,0,2,0.005269,0.007349
Feedback Alignment,Conv1,IT,sub-03,0,2,0.001276,0.516338
Feedback Alignment,Conv2,V1,sub-01,0,2,0.011967,0.0
Feedback Alignment,Conv2,V1,sub-02,0,2,0.021367,0.0
Feedback Alignment,Conv2,V1,sub-03,0,2,0.005911,0.002637
Feedback Alignment,Conv2,V2,sub-01,0,2,0.008057,4.1e-05
Feedback Alignment,Conv2,V2,sub-02,0,2,0.009104,4e-06
Feedback Alignment,Conv2,V2,sub-03,0,2,0.000841,0.668663
Feedback Alignment,Conv2,V3,sub-01,0,2,0.009956,0.0
Feedback Alignment,Conv2,V3,sub-02,0,2,0.002809,0.152976
Feedback Alignment,Conv2,V3,sub-03,0,2,0.002415,0.219136
Feedback Alignment,Conv2,V4,sub-01,0,2,0.001957,0.319381
Feedback Alignment,Conv2,V4,sub-02,0,2,0.003101,0.114585
Feedback Alignment,Conv2,V4,sub-03,0,2,0.007433,0.000156
Feedback Alignment,Conv2,LOC,sub-01,0,2,0.006032,0.002147
Feedback Alignment,Conv2,LOC,sub-02,0,2,0.003999,0.041909
Feedback Alignment,Conv2,LOC,sub-03,0,2,-0.000818,0.677306
Feedback Alignment,Conv2,IT,sub-01,0,2,0.0083,2.4e-05
Feedback Alignment,Conv2,IT,sub-02,0,2,0.003759,0.0558
Feedback Alignment,Conv2,IT,sub-03,0,2,0.001104,0.574445
Feedback Alignment,Conv3,V1,sub-01,0,2,0.002771,0.158668
Feedback Alignment,Conv3,V1,sub-02,0,2,0.000358,0.855564
Feedback Alignment,Conv3,V1,sub-03,0,2,0.007273,0.000215
Feedback Alignment,Conv3,V2,sub-01,0,2,0.002301,0.241667
Feedback Alignment,Conv3,V2,sub-02,0,2,-0.00399,0.04236
Feedback Alignment,Conv3,V2,sub-03,0,2,0.003437,0.080326
Feedback Alignment,Conv3,V3,sub-01,0,2,0.005769,0.003337
Feedback Alignment,Conv3,V3,sub-02,0,2,-0.007898,5.9e-05
Feedback Alignment,Conv3,V3,sub-03,0,2,0.003753,0.056235
Feedback Alignment,Conv3,V4,sub-01,0,2,-0.001052,0.592418
Feedback Alignment,Conv3,V4,sub-02,0,2,-0.001379,0.483039
Feedback Alignment,Conv3,V4,sub-03,0,2,0.009684,1e-06
Feedback Alignment,Conv3,LOC,sub-01,0,2,0.006324,0.001293
Feedback Alignment,Conv3,LOC,sub-02,0,2,0.005139,0.008937
Feedback Alignment,Conv3,LOC,sub-03,0,2,-0.000211,0.914636
